,acousticness,added_at,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,trackName,track_href,type,uri,valence
406,0.29,2015-05-03T08:02:26Z,https://api.spotify.com/v1/audio-analysis/0INYa3LFLPPByS6PC75oLi,0.636,188587,0.785,0INYa3LFLPPByS6PC75oLi,5.84e-05,1,0.245,-5.698,1,0.039,135.096,4,Magic Mountain,https://api.spotify.com/v1/tracks/0INYa3LFLPPByS6PC75oLi,audio_features,spotify:track:0INYa3LFLPPByS6PC75oLi,0.54
407,0.663,2016-05-22T20:40:10Z,https://api.spotify.com/v1/audio-analysis/08cXy6KUizaAelYXtcew3w,0.388,204213,0.595,08cXy6KUizaAelYXtcew3w,5.58e-05,1,0.178,-9.799,1,0.0325,190.043,4,1957,https://api.spotify.com/v1/tracks/08cXy6KUizaAelYXtcew3w,audio_features,spotify:track:08cXy6KUizaAelYXtcew3w,0.596
408,0.379,2016-06-28T03:21:18Z,https://api.spotify.com/v1/audio-analysis/1f5hAWgFR8DIt4aAhCSTtO,0.528,199941,0.852,1f5hAWgFR8DIt4aAhCSTtO,0.0,9,0.153,-3.806,0,0.0984,174.084,4,Help Our Souls,https://api.spotify.com/v1/tracks/1f5hAWgFR8DIt4aAhCSTtO,audio_features,spotify:track:1f5hAWgFR8DIt4aAhCSTtO,0.531
409,0.114,2014-10-13T22:12:02Z,https://api.spotify.com/v1/audio-analysis/5y1ojCNp0g9IU7tmsrXPQk,0.51,216253,0.905,5y1ojCNp0g9IU7tmsrXPQk,3.01e-06,3,0.143,-2.913,1,0.0289,156.06,4,God Made Girls,https://api.spotify.com/v1/tracks/5y1ojCNp0g9IU7tmsrXPQk,audio_features,spotify:track:5y1ojCNp0g9IU7tmsrXPQk,0.796
410,0.792,2016-04-20T20:40:19Z,https://api.spotify.com/v1/audio-analysis/0omH6Dbw21O4Hw46cTbMBF,0.632,195083,0.284,0omH6Dbw21O4Hw46cTbMBF,0.000704,8,0.109,-9.319,1,0.0315,79.024,5,White Lie,https://api.spotify.com/v1/tracks/0omH6Dbw21O4Hw46cTbMBF,audio_features,spotify:track:0omH6Dbw21O4Hw46cTbMBF,0.167
411,0.0618,2017-06-03T19:08:54Z,https://api.spotify.com/v1/audio-analysis/2bDXmdP23tCK9uj8e2o3ya,0.575,249239,0.713,2bDXmdP23tCK9uj8e2o3ya,1.19e-06,2,0.0717,-5.233,1,0.0386,106.003,4,Devil In Me,https://api.spotify.com/v1/tracks/2bDXmdP23tCK9uj8e2o3ya,audio_features,spotify:track:2bDXmdP23tCK9uj8e2o3ya,0.195
412,0.233,2016-06-30T19:52:36Z,https://api.spotify.com/v1/audio-analysis/2qJLp4SATqV1OP5IDN7SMl,0.529,211690,0.739,2qJLp4SATqV1OP5IDN7SMl,0.000815,7,0.112,-2.62,0,0.0301,141.889,4,Blackout,https://api.spotify.com/v1/tracks/2qJLp4SATqV1OP5IDN7SMl,audio_features,spotify:track:2qJLp4SATqV1OP5IDN7SMl,0.183
413,0.0202,2014-11-17T14:47:31Z,https://api.spotify.com/v1/audio-analysis/0aGSUNleFqs5HNEJcwqvXJ,0.468,200360,0.692,0aGSUNleFqs5HNEJcwqvXJ,2.39e-06,2,0.523,-4.015,1,0.0295,78.009,4,First,https://api.spotify.com/v1/tracks/0aGSUNleFqs5HNEJcwqvXJ,audio_features,spotify:track:0aGSUNleFqs5HNEJcwqvXJ,0.561
414,0.0141,2016-03-02T21:44:00Z,https://api.spotify.com/v1/audio-analysis/1660mEFehJyuRbt9m2E3R1,0.623,296907,0.823,1660mEFehJyuRbt9m2E3R1,0.695,0,0.197,-4.136,1,0.0317,193.93,4,After Me,https://api.spotify.com/v1/tracks/1660mEFehJyuRbt9m2E3R1,audio_features,spotify:track:1660mEFehJyuRbt9m2E3R1,0.897
415,0.701,2017-06-28T12:43:58Z,https://api.spotify.com/v1/audio-analysis/1uf5f99kLdlmUBEvVqrFyy,0.676,170611,0.5,1uf5f99kLdlmUBEvVqrFyy,0.0,8,0.596,-6.878,1,0.0412,97.863,4,Love Is Alive,https://api.spotify.com/v1/tracks/1uf5f99kLdlmUBEvVqrFyy,audio_features,spotify:track:1uf5f99kLdlmUBEvVqrFyy,0.915
416,0.00456,2016-01-25T20:32:18Z,https://api.spotify.com/v1/audio-analysis/7J5a7Bwbd92Ia1TETfz5y2,0.554,187863,0.815,7J5a7Bwbd92Ia1TETfz5y2,0.0,4,0.444,-6.525,0,0.0304,121.005,4,She'll Never Fall in Love,https://api.spotify.com/v1/tracks/7J5a7Bwbd92Ia1TETfz5y2,audio_features,spotify:track:7J5a7Bwbd92Ia1TETfz5y2,0.568
417,0.00711,2017-06-28T13:00:37Z,https://api.spotify.com/v1/audio-analysis/46lFttIf5hnUZMGvjK0Wxo,0.506,227074,0.805,46lFttIf5hnUZMGvjK0Wxo,0.00193,1,0.0856,-4.119,1,0.0469,126.008,4,Runaway (U & I),https://api.spotify.com/v1/tracks/46lFttIf5hnUZMGvjK0Wxo,audio_features,spotify:track:46lFttIf5hnUZMGvjK0Wxo,0.383
418,0.213,2017-08-28T21:12:42Z,https://api.spotify.com/v1/audio-analysis/0aCsQvJk7VXZ6HCHfV5vtj,0.485,183893,0.614,0aCsQvJk7VXZ6HCHfV5vtj,2.1e-06,10,0.0961,-5.701,1,0.0411,85.027,4,The Little Things - Kasbo Remix,https://api.spotify.com/v1/tracks/0aCsQvJk7VXZ6HCHfV5vtj,audio_features,spotify:track:0aCsQvJk7VXZ6HCHfV5vtj,0.221
419,0.0116,2015-07-03T02:41:30Z,https://api.spotify.com/v1/audio-analysis/1MSM3Fo2fvnwVqMcz8Jhjq,0.383,223880,0.842,1MSM3Fo2fvnwVqMcz8Jhjq,0.0,0,0.328,-7.119,1,0.137,194.048,4,Cecilia And The Satellite,https://api.spotify.com/v1/tracks/1MSM3Fo2fvnwVqMcz8Jhjq,audio_features,spotify:track:1MSM3Fo2fvnwVqMcz8Jhjq,0.226
420,0.198,2016-05-08T05:32:02Z,https://api.spotify.com/v1/audio-analysis/6uE4CankW8KhGCWIgPKJVC,0.581,191119,0.659,6uE4CankW8KhGCWIgPKJVC,0.0,1,0.0966,-7.109,1,0.0437,85.988,4,Give Me Something,https://api.spotify.com/v1/tracks/6uE4CankW8KhGCWIgPKJVC,audio_features,spotify:track:6uE4CankW8KhGCWIgPKJVC,0.897
421,0.0618,2016-11-24T19:08:26Z,https://api.spotify.com/v1/audio-analysis/7ri4jOlUUpAOivi56ONeTm,0.54,264946,0.705,7ri4jOlUUpAOivi56ONeTm,0.000849,8,0.111,-4.046,1,0.053,91.94,4,Operate (Illenium Remix) [feat. Royal],https://api.spotify.com/v1/tracks/7ri4jOlUUpAOivi56ONeTm,audio_features,spotify:track:7ri4jOlUUpAOivi56ONeTm,0.131
422,0.000456,2015-09-25T03:07:17Z,https://api.spotify.com/v1/audio-analysis/62tW8h5l2UrgqvdbhZaXL1,0.562,274227,0.925,62tW8h5l2UrgqvdbhZaXL1,4.06e-05,8,0.108,-5.927,1,0.0493,112.004,4,Wild,https://api.spotify.com/v1/tracks/62tW8h5l2UrgqvdbhZaXL1,audio_features,spotify:track:62tW8h5l2UrgqvdbhZaXL1,0.766
423,0.0339,2015-11-09T02:44:24Z,https://api.spotify.com/v1/audio-analysis/6BAnxKyld909yo6Pk1DO3r,0.844,226308,0.864,6BAnxKyld909yo6Pk1DO3r,0.216,7,0.386,-4.483,0,0.0348,104.997,4,Hello,https://api.spotify.com/v1/tracks/6BAnxKyld909yo6Pk1DO3r,audio_features,spotify:track:6BAnxKyld909yo6Pk1DO3r,0.796
424,0.00515,2016-02-23T03:39:23Z,https://api.spotify.com/v1/audio-analysis/6ksTNkQTmwWviyf45DG1Ae,0.641,222549,0.824,6ksTNkQTmwWviyf45DG1Ae,0.0,7,0.15,-5.327,1,0.0455,98.007,4,heart,https://api.spotify.com/v1/tracks/6ksTNkQTmwWviyf45DG1Ae,audio_features,spotify:track:6ksTNkQTmwWviyf45DG1Ae,0.653
425,0.775,2017-09-25T01:26:09Z,https://api.spotify.com/v1/audio-analysis/26OhjtaTamFocE08t83ml6,0.766,161985,0.548,26OhjtaTamFocE08t83ml6,5.57e-06,10,0.1,-4.29,1,0.235,82.944,4,"Psycho, Pt. 2",https://api.spotify.com/v1/tracks/26OhjtaTamFocE08t83ml6,audio_features,spotify:track:26OhjtaTamFocE08t83ml6,0.424
426,0.716,2017-07-14T20:22:29Z,https://api.spotify.com/v1/audio-analysis/7GLvGlqdg2ocugG4G5ih4I,0.576,219773,0.647,7GLvGlqdg2ocugG4G5ih4I,3.42e-05,7,0.244,-5.59,1,0.0283,112.008,4,Bigger Than Love,https://api.spotify.com/v1/tracks/7GLvGlqdg2ocugG4G5ih4I,audio_features,spotify:track:7GLvGlqdg2ocugG4G5ih4I,0.397
427,0.759,2017-07-14T20:22:29Z,https://api.spotify.com/v1/audio-analysis/3fOCHVP6W1uXr2kkZ1dzm0,0.577,256573,0.397,3fOCHVP6W1uXr2kkZ1dzm0,0.0573,0,0.128,-10.064,1,0.0327,149.864,3,Waste,https://api.spotify.com/v1/tracks/3fOCHVP6W1uXr2kkZ1dzm0,audio_features,spotify:track:3fOCHVP6W1uXr2kkZ1dzm0,0.196
428,0.127,2016-07-12T21:12:29Z,https://api.spotify.com/v1/audio-analysis/4suedtVkZwIQpyADt8H6xU,0.735,204604,0.732,4suedtVkZwIQpyADt8H6xU,0.816,0,0.109,-7.642,1,0.0365,139.946,4,Song For Jo,https://api.spotify.com/v1/tracks/4suedtVkZwIQpyADt8H6xU,audio_features,spotify:track:4suedtVkZwIQpyADt8H6xU,0.131
429,0.729,2014-08-03T04:55:00Z,https://api.spotify.com/v1/audio-analysis/3zr2s3o2Ye1j6t0ZMdoUYi,0.492,370200,0.626,3zr2s3o2Ye1j6t0ZMdoUYi,0.533,4,0.0509,-8.26,1,0.0349,86.016,4,Song For Zula,https://api.spotify.com/v1/tracks/3zr2s3o2Ye1j6t0ZMdoUYi,audio_features,spotify:track:3zr2s3o2Ye1j6t0ZMdoUYi,0.524
430,0.436,2015-06-16T13:51:14Z,https://api.spotify.com/v1/audio-analysis/45gCjdqbFIkuK5DIkgbntw,0.51,212800,0.559,45gCjdqbFIkuK5DIkgbntw,1.16e-06,7,0.123,-7.008,1,0.0645,74.423,4,The Cops,https://api.spotify.com/v1/tracks/45gCjdqbFIkuK5DIkgbntw,audio_features,spotify:track:45gCjdqbFIkuK5DIkgbntw,0.283
431,0.722,2016-01-04T06:41:10Z,https://api.spotify.com/v1/audio-analysis/4cVzPbPsYsfQD5JLszLoV6,0.71,188308,0.364,4cVzPbPsYsfQD5JLszLoV6,0.0108,5,0.102,-13.974,1,0.113,129.994,4,Move,https://api.spotify.com/v1/tracks/4cVzPbPsYsfQD5JLszLoV6,audio_features,spotify:track:4cVzPbPsYsfQD5JLszLoV6,0.222
432,0.535,2017-05-21T05:47:00Z,https://api.spotify.com/v1/audio-analysis/1wjzFQodRWrPcQ0AnYnvQ9,0.752,197437,0.505,1wjzFQodRWrPcQ0AnYnvQ9,2.55e-06,9,0.104,-7.621,1,0.253,91.97,4,I Like Me Better,https://api.spotify.com/v1/tracks/1wjzFQodRWrPcQ0AnYnvQ9,audio_features,spotify:track:1wjzFQodRWrPcQ0AnYnvQ9,0.419
433,0.052,2016-05-17T19:47:26Z,https://api.spotify.com/v1/audio-analysis/4ZfrNsBOo1cdl9rJMTZ2TN,0.544,206320,0.811,4ZfrNsBOo1cdl9rJMTZ2TN,0.0,8,0.121,-2.271,1,0.0515,129.011,4,Aftershock (feat. Jacquie),https://api.spotify.com/v1/tracks/4ZfrNsBOo1cdl9rJMTZ2TN,audio_features,spotify:track:4ZfrNsBOo1cdl9rJMTZ2TN,0.188
434,0.785,2015-03-26T19:28:25Z,https://api.spotify.com/v1/audio-analysis/6UrF9LIhffllzblKlEVYxm,0.685,184253,0.276,6UrF9LIhffllzblKlEVYxm,1.3e-05,11,0.104,-10.189,0,0.0257,97.008,4,Wild Ones,https://api.spotify.com/v1/tracks/6UrF9LIhffllzblKlEVYxm,audio_features,spotify:track:6UrF9LIhffllzblKlEVYxm,0.22
435,0.0987,2017-07-11T06:07:19Z,https://api.spotify.com/v1/audio-analysis/720VccfW5GV9ZM4OKAAGUg,0.443,210884,0.727,720VccfW5GV9ZM4OKAAGUg,9.35e-06,0,0.118,-5.171,0,0.0984,74.827,4,Freesol,https://api.spotify.com/v1/tracks/720VccfW5GV9ZM4OKAAGUg,audio_features,spotify:track:720VccfW5GV9ZM4OKAAGUg,0.424
436,0.0351,2017-11-01T00:41:01Z,https://api.spotify.com/v1/audio-analysis/1DkX0AcEDzuFeh4TEAl143,0.549,228904,0.656,1DkX0AcEDzuFeh4TEAl143,1.19e-06,3,0.129,-6.515,1,0.0438,180.043,4,GRRRLS,https://api.spotify.com/v1/tracks/1DkX0AcEDzuFeh4TEAl143,audio_features,spotify:track:1DkX0AcEDzuFeh4TEAl143,0.594
437,0.017,2015-09-25T17:33:33Z,https://api.spotify.com/v1/audio-analysis/3aUfWeMesfVs2niopKjNxV,0.641,233769,0.832,3aUfWeMesfVs2niopKjNxV,0.00186,1,0.0648,-5.873,1,0.0333,123.03,4,Clearest Blue,https://api.spotify.com/v1/tracks/3aUfWeMesfVs2niopKjNxV,audio_features,spotify:track:3aUfWeMesfVs2niopKjNxV,0.167
438,0.000664,2016-05-20T15:22:23Z,https://api.spotify.com/v1/audio-analysis/2NjdwnC1ph81hCTBWeyy05,0.555,217760,0.907,2NjdwnC1ph81hCTBWeyy05,0.000513,9,0.0586,-4.23,1,0.035,144.932,4,Roses,https://api.spotify.com/v1/tracks/2NjdwnC1ph81hCTBWeyy05,audio_features,spotify:track:2NjdwnC1ph81hCTBWeyy05,0.546
439,0.964,2017-04-07T21:51:42Z,https://api.spotify.com/v1/audio-analysis/5B179k0QBmVJLWRWyN8EOO,0.554,222000,0.0832,5B179k0QBmVJLWRWyN8EOO,3.04e-05,0,0.0961,-13.938,1,0.0418,113.27,4,Lemon Meringue Pie,https://api.spotify.com/v1/tracks/5B179k0QBmVJLWRWyN8EOO,audio_features,spotify:track:5B179k0QBmVJLWRWyN8EOO,0.351
440,0.181,2017-06-09T16:16:16Z,https://api.spotify.com/v1/audio-analysis/54m8lblSFYP3EQ84MBu6vq,0.788,197236,0.484,54m8lblSFYP3EQ84MBu6vq,0.00545,6,0.148,-10.368,1,0.191,107.912,4,Sober,https://api.spotify.com/v1/tracks/54m8lblSFYP3EQ84MBu6vq,audio_features,spotify:track:54m8lblSFYP3EQ84MBu6vq,0.519
441,0.197,2016-12-20T07:03:16Z,https://api.spotify.com/v1/audio-analysis/5Q17mAldONliLKiSKpikRv,0.456,195496,0.777,5Q17mAldONliLKiSKpikRv,0.0,3,0.112,-5.97,1,0.055,102.968,4,Surprise Yourself - GRYFFIN x Manila Killa Remix,https://api.spotify.com/v1/tracks/5Q17mAldONliLKiSKpikRv,audio_features,spotify:track:5Q17mAldONliLKiSKpikRv,0.285
442,0.0453,2015-11-02T01:18:42Z,https://api.spotify.com/v1/audio-analysis/5ca8y3PpqbsWnpQr0exv88,0.56,218160,0.607,5ca8y3PpqbsWnpQr0exv88,0.0,0,0.116,-5.48,1,0.0282,120.004,4,1965,https://api.spotify.com/v1/tracks/5ca8y3PpqbsWnpQr0exv88,audio_features,spotify:track:5ca8y3PpqbsWnpQr0exv88,0.27
443,0.0639,2016-10-03T04:05:56Z,https://api.spotify.com/v1/audio-analysis/4ZIEWQ4B4tZg73gQBfAdGD,0.53,206471,0.61,4ZIEWQ4B4tZg73gQBfAdGD,2.59e-05,0,0.265,-4.086,0,0.0387,169.978,4,Ritual,https://api.spotify.com/v1/tracks/4ZIEWQ4B4tZg73gQBfAdGD,audio_features,spotify:track:4ZIEWQ4B4tZg73gQBfAdGD,0.385
444,0.038,2015-06-16T15:39:18Z,https://api.spotify.com/v1/audio-analysis/1HWQe9TChfNPt7I7ojbqjK,0.58,256712,0.65,1HWQe9TChfNPt7I7ojbqjK,0.000318,0,0.17,-5.361,0,0.0329,112.021,4,America,https://api.spotify.com/v1/tracks/1HWQe9TChfNPt7I7ojbqjK,audio_features,spotify:track:1HWQe9TChfNPt7I7ojbqjK,0.194
445,0.00208,2016-02-09T16:37:57Z,https://api.spotify.com/v1/audio-analysis/3Ao4MeZQu5BA3H3K2QeBl2,0.543,187467,0.845,3Ao4MeZQu5BA3H3K2QeBl2,0.136,10,0.248,-6.384,1,0.0553,162.005,4,Rollercoaster,https://api.spotify.com/v1/tracks/3Ao4MeZQu5BA3H3K2QeBl2,audio_features,spotify:track:3Ao4MeZQu5BA3H3K2QeBl2,0.448
446,0.434,2016-08-23T18:06:03Z,https://api.spotify.com/v1/audio-analysis/4ehErMHPM40f92dks3vb2p,0.712,189267,0.849,4ehErMHPM40f92dks3vb2p,0.0056,0,0.202,-4.895,1,0.0316,105.015,4,Ghost - Lost Kings Remix,https://api.spotify.com/v1/tracks/4ehErMHPM40f92dks3vb2p,audio_features,spotify:track:4ehErMHPM40f92dks3vb2p,0.499
447,0.0605,2016-04-14T06:23:14Z,https://api.spotify.com/v1/audio-analysis/3OriTGundZzxbW3jOWXgZX,0.84,275343,0.616,3OriTGundZzxbW3jOWXgZX,0.03,2,0.116,-7.486,0,0.0643,130.037,4,Beautiful Heartbeat - Deorro Remix,https://api.spotify.com/v1/tracks/3OriTGundZzxbW3jOWXgZX,audio_features,spotify:track:3OriTGundZzxbW3jOWXgZX,0.348
448,0.658,2018-02-12T19:46:27Z,https://api.spotify.com/v1/audio-analysis/4tTzdneIuunKksESB71cws,0.422,232176,0.683,4tTzdneIuunKksESB71cws,0.0,9,0.122,-5.467,1,0.184,160.024,4,Play Me Like a Violin,https://api.spotify.com/v1/tracks/4tTzdneIuunKksESB71cws,audio_features,spotify:track:4tTzdneIuunKksESB71cws,0.608
449,0.206,2017-09-04T18:32:19Z,https://api.spotify.com/v1/audio-analysis/6ghGfGpipODLLDyzcolTGW,0.64,224878,0.894,6ghGfGpipODLLDyzcolTGW,4.21e-05,11,0.141,-5.117,1,0.0982,123.018,4,Pray for Me (feat. Origami),https://api.spotify.com/v1/tracks/6ghGfGpipODLLDyzcolTGW,audio_features,spotify:track:6ghGfGpipODLLDyzcolTGW,0.363
450,0.124,2018-01-25T02:34:50Z,https://api.spotify.com/v1/audio-analysis/4SIbvTFE5GQsWw8TfK3ETh,0.789,205720,0.599,4SIbvTFE5GQsWw8TfK3ETh,1.41e-06,6,0.176,-7.267,1,0.039,124.017,4,Show Me (feat. Madison Ryann Ward),https://api.spotify.com/v1/tracks/4SIbvTFE5GQsWw8TfK3ETh,audio_features,spotify:track:4SIbvTFE5GQsWw8TfK3ETh,0.711
451,0.372,2015-04-01T02:55:57Z,https://api.spotify.com/v1/audio-analysis/5mpLcXEsk3jjzLFGuNKk5I,0.841,262000,0.842,5mpLcXEsk3jjzLFGuNKk5I,0.0316,11,0.113,-8.701,1,0.0464,117.997,4,Flashed Junk Mind,https://api.spotify.com/v1/tracks/5mpLcXEsk3jjzLFGuNKk5I,audio_features,spotify:track:5mpLcXEsk3jjzLFGuNKk5I,0.894
452,0.119,2016-05-20T02:16:05Z,https://api.spotify.com/v1/audio-analysis/6KYLvU73IqpFqrLWAE8xuH,0.395,209125,0.452,6KYLvU73IqpFqrLWAE8xuH,4.89e-05,7,0.352,-10.478,1,0.0339,119.9,3,Dodged A Bullet,https://api.spotify.com/v1/tracks/6KYLvU73IqpFqrLWAE8xuH,audio_features,spotify:track:6KYLvU73IqpFqrLWAE8xuH,0.207
453,0.148,2016-05-17T19:46:36Z,https://api.spotify.com/v1/audio-analysis/2VYiQ9ijG3NER2aevaxzDi,0.673,219240,0.894,2VYiQ9ijG3NER2aevaxzDi,3.4e-06,0,0.141,-2.73,1,0.0594,118.894,4,How To Love (feat. Sofia Reyes),https://api.spotify.com/v1/tracks/2VYiQ9ijG3NER2aevaxzDi,audio_features,spotify:track:2VYiQ9ijG3NER2aevaxzDi,0.63
454,0.22,2017-09-22T17:08:50Z,https://api.spotify.com/v1/audio-analysis/0e0UxWGgjXoYAYUFhJgwji,0.625,248156,0.707,0e0UxWGgjXoYAYUFhJgwji,0.0,2,0.213,-4.761,1,0.0337,138.064,4,Feel Good,https://api.spotify.com/v1/tracks/0e0UxWGgjXoYAYUFhJgwji,audio_features,spotify:track:0e0UxWGgjXoYAYUFhJgwji,0.479
455,0.398,2017-09-22T17:08:50Z,https://api.spotify.com/v1/audio-analysis/43hcHVoAiHpkJ2gMbmO72h,0.351,184234,0.509,43hcHVoAiHpkJ2gMbmO72h,5.09e-05,7,0.195,-6.173,1,0.0321,108.151,4,Let You Go,https://api.spotify.com/v1/tracks/43hcHVoAiHpkJ2gMbmO72h,audio_features,spotify:track:43hcHVoAiHpkJ2gMbmO72h,0.129
456,0.968,2017-05-08T01:46:41Z,https://api.spotify.com/v1/audio-analysis/0QZ5yyl6B6utIWkxeBDxQN,0.441,208227,0.379,0QZ5yyl6B6utIWkxeBDxQN,0.262,2,0.639,-9.545,1,0.0449,174.118,3,The Night We Met,https://api.spotify.com/v1/tracks/0QZ5yyl6B6utIWkxeBDxQN,audio_features,spotify:track:0QZ5yyl6B6utIWkxeBDxQN,0.105
457,0.0198,2015-11-01T02:45:40Z,https://api.spotify.com/v1/audio-analysis/0JRnaUIKDkC4c4BrsjrljZ,0.601,210693,0.882,0JRnaUIKDkC4c4BrsjrljZ,0.0,6,0.0661,-3.72,1,0.113,139.85,4,Fly or Die,https://api.spotify.com/v1/tracks/0JRnaUIKDkC4c4BrsjrljZ,audio_features,spotify:track:0JRnaUIKDkC4c4BrsjrljZ,0.616
458,0.101,2017-09-22T17:08:50Z,https://api.spotify.com/v1/audio-analysis/4rIAqwhHGfWChQvQGYwEfR,0.673,200000,0.616,4rIAqwhHGfWChQvQGYwEfR,0.00653,8,0.0966,-5.906,1,0.0482,135.048,4,Lost,https://api.spotify.com/v1/tracks/4rIAqwhHGfWChQvQGYwEfR,audio_features,spotify:track:4rIAqwhHGfWChQvQGYwEfR,0.327
459,0.0249,2014-09-22T17:58:42Z,https://api.spotify.com/v1/audio-analysis/09mSRgoEyU5IBmSlOFbRYy,0.625,243227,0.743,09mSRgoEyU5IBmSlOFbRYy,1.13e-06,4,0.368,-5.972,0,0.0448,90.331,4,Zigzagging Toward the Light,https://api.spotify.com/v1/tracks/09mSRgoEyU5IBmSlOFbRYy,audio_features,spotify:track:09mSRgoEyU5IBmSlOFbRYy,0.46
460,0.613,2016-09-28T03:35:28Z,https://api.spotify.com/v1/audio-analysis/62yacGPizv3qq349lOUqQK,0.654,236095,0.582,62yacGPizv3qq349lOUqQK,0.0127,9,0.675,-7.036,1,0.0453,121.9,4,Crash with Me,https://api.spotify.com/v1/tracks/62yacGPizv3qq349lOUqQK,audio_features,spotify:track:62yacGPizv3qq349lOUqQK,0.682
461,0.885,2018-01-12T06:13:44Z,https://api.spotify.com/v1/audio-analysis/3AqPL1n1wKc5DVFFnYuJhp,0.264,370667,0.128,3AqPL1n1wKc5DVFFnYuJhp,0.352,9,0.105,-15.443,1,0.034,148.499,4,To Build A Home,https://api.spotify.com/v1/tracks/3AqPL1n1wKc5DVFFnYuJhp,audio_features,spotify:track:3AqPL1n1wKc5DVFFnYuJhp,0.0774
462,0.0394,2015-11-05T18:29:21Z,https://api.spotify.com/v1/audio-analysis/1zGhmFmbXqUVPC3Rh89kqD,0.599,220800,0.684,1zGhmFmbXqUVPC3Rh89kqD,9.96e-05,7,0.145,-4.218,1,0.0366,99.982,4,Change,https://api.spotify.com/v1/tracks/1zGhmFmbXqUVPC3Rh89kqD,audio_features,spotify:track:1zGhmFmbXqUVPC3Rh89kqD,0.208
463,0.000148,2016-08-30T16:24:40Z,https://api.spotify.com/v1/audio-analysis/7owfaYY6CFwqQAv2Xih9CY,0.499,237107,0.938,7owfaYY6CFwqQAv2Xih9CY,0.0204,6,0.302,-3.806,0,0.0606,145.047,4,Fire Alarm,https://api.spotify.com/v1/tracks/7owfaYY6CFwqQAv2Xih9CY,audio_features,spotify:track:7owfaYY6CFwqQAv2Xih9CY,0.479
464,0.000816,2014-12-30T05:46:27Z,https://api.spotify.com/v1/audio-analysis/4PvD06Pmbm2rHG2JjSlElF,0.602,249740,0.712,4PvD06Pmbm2rHG2JjSlElF,0.114,5,0.257,-6.192,0,0.0278,107.983,4,Beggin For Thread,https://api.spotify.com/v1/tracks/4PvD06Pmbm2rHG2JjSlElF,audio_features,spotify:track:4PvD06Pmbm2rHG2JjSlElF,0.396
465,0.34,2017-09-19T01:05:43Z,https://api.spotify.com/v1/audio-analysis/4kR9wpwM0AMHnLXesuY1AR,0.649,230451,0.544,4kR9wpwM0AMHnLXesuY1AR,0.159,7,0.126,-9.857,1,0.041,139.949,4,Virgo,https://api.spotify.com/v1/tracks/4kR9wpwM0AMHnLXesuY1AR,audio_features,spotify:track:4kR9wpwM0AMHnLXesuY1AR,0.325
466,0.405,2014-10-03T21:02:49Z,https://api.spotify.com/v1/audio-analysis/5tjrH5xrpkgKgYd8zQgU8X,0.879,311333,0.574,5tjrH5xrpkgKgYd8zQgU8X,0.00015,11,0.0913,-8.794,1,0.037,114.001,4,Stolen Dance,https://api.spotify.com/v1/tracks/5tjrH5xrpkgKgYd8zQgU8X,audio_features,spotify:track:5tjrH5xrpkgKgYd8zQgU8X,0.682
467,0.911,2017-04-28T04:17:17Z,https://api.spotify.com/v1/audio-analysis/7isrPiu2KH4lQacJ4p163G,0.378,295027,0.268,7isrPiu2KH4lQacJ4p163G,0.00244,3,0.121,-5.616,1,0.052,82.213,3,My Friends,https://api.spotify.com/v1/tracks/7isrPiu2KH4lQacJ4p163G,audio_features,spotify:track:7isrPiu2KH4lQacJ4p163G,0.274
468,0.0155,2017-09-10T01:46:08Z,https://api.spotify.com/v1/audio-analysis/4YaNLEPw3MrIgkGOkBrAh2,0.566,283538,0.587,4YaNLEPw3MrIgkGOkBrAh2,2.05e-05,6,0.111,-5.96,1,0.0308,82.046,4,Across The Room (feat. Leon Bridges),https://api.spotify.com/v1/tracks/4YaNLEPw3MrIgkGOkBrAh2,audio_features,spotify:track:4YaNLEPw3MrIgkGOkBrAh2,0.246
469,0.0406,2017-04-26T23:25:15Z,https://api.spotify.com/v1/audio-analysis/7FESgYLcOufHqKlwrvJN60,0.78,163251,0.798,7FESgYLcOufHqKlwrvJN60,6.31e-05,1,0.0733,-5.151,0,0.0613,78.969,4,Feel It Still,https://api.spotify.com/v1/tracks/7FESgYLcOufHqKlwrvJN60,audio_features,spotify:track:7FESgYLcOufHqKlwrvJN60,0.771
470,0.03,2017-07-31T03:33:45Z,https://api.spotify.com/v1/audio-analysis/1Dp7JGFNjvg8Nk0CtMCcnr,0.47,367391,0.45,1Dp7JGFNjvg8Nk0CtMCcnr,0.00928,1,0.0781,-10.963,0,0.201,149.999,4,Hard Feelings/Loveless,https://api.spotify.com/v1/tracks/1Dp7JGFNjvg8Nk0CtMCcnr,audio_features,spotify:track:1Dp7JGFNjvg8Nk0CtMCcnr,0.175
471,0.00762,2016-05-20T15:22:23Z,https://api.spotify.com/v1/audio-analysis/7D8KHKHM0XrmZHu1dloM8H,0.462,207000,0.845,7D8KHKHM0XrmZHu1dloM8H,1.37e-05,6,0.265,-3.743,0,0.0401,158.031,4,Brighter,https://api.spotify.com/v1/tracks/7D8KHKHM0XrmZHu1dloM8H,audio_features,spotify:track:7D8KHKHM0XrmZHu1dloM8H,0.306
